card_id,rt
170441,49
170442,51
170443,null
170444,55
170445,58
170446,56
170447,null
170448,56
170449,null
170450,60
170451,null
170452,null
170453,75
170454,null
170455,56
170456,46
170457,49
170458,54
170459,53
170460,55
170461,73
170462,null
170463,60
170464,52
170465,69
170466,56
170467,50
170468,47
170469,53
170470,43
170471,60
170472,57
170473,43
170474,47
170475,36
170476,45
170477,44
170478,48
170479,null
170480,null
170481,70
170482,68
170483,59
170484,null
170485,51
170486,null
170487,null
170488,null
170489,56
170490,56
170491,null
170492,null
170493,null
170494,47
170495,null
170496,62
170497,null
170498,null
170499,54
170500,53
170501,45
170502,null
170503,59
170504,59
170505,62
170506,58
170507,52
170508,66
170509,57
170510,28
170511,null
170512,47
170513,55
170514,59
170515,68
170516,43
170517,57
170518,56
170519,null
170520,48
170521,50
170522,44
170523,53
170524,54
170525,54
170526,38
170527,49
170528,46
170529,45
170530,null
170531,75
170532,40
170533,60
170534,20
170535,48
170536,82
170537,69
170538,55
170539,50
170540,69
170541,62
170542,52
170543,47
170544,71
170545,49
170546,57
170547,56
170548,67
170549,null
170550,null
170551,60
170552,46
170553,55
170554,54
170555,55
170556,53
170557,74
170558,58
170559,59
170560,55
170561,68
170562,57
170563,50
170564,57
170565,66
170566,25
170567,53
170568,69
170569,56
170570,64
170571,58
170572,55
170573,49
170574,60
170575,63
170576,38
170577,36
170578,null
170579,73
170580,46
170581,65
170582,46
170583,51
170584,67
170585,53
170586,47
170587,61
170588,28
170589,34
170590,null
170591,56
170592,57
170593,54
170594,47
170595,null
170596,47
170597,25
170598,58
170599,null
170600,51
170601,56
170602,72
170603,63
170604,38
170605,77
170606,65
170607,70
170608,56
170609,56
170610,70
170611,26
170612,85
170613,55
170614,33
170615,55
170616,57
170617,66
170618,59
170619,73
170620,59
170621,52
170622,56
170623,51
170624,60
170625,49
170626,49
170627,61
170628,19
170629,61
170630,32
170631,34
170632,49
170633,70
170634,57
170635,51
170636,52
170637,64
170638,54
170639,63
170640,50
170641,46
170642,38
170643,68
170644,47
170645,58
170646,63
170647,58
170648,68
170649,49
170650,41
170651,57
170652,75
170653,75
170654,75
170655,84
170656,53
170657,53
170658,55
170659,null
170660,51
170661,69
170662,68
170663,75
170664,29
170665,46
170666,41
170667,50
170668,29
170669,53
170670,43
170671,81
170672,48
170673,63
170674,null
170675,49
170676,59
170677,49
170678,36
170679,null
170680,69
170681,72
170682,57
170683,50
170684,48
170685,63
170686,47
170687,null
170688,52
170689,56
170690,60
170691,null
170692,72
170693,37
170694,56
170695,27
170696,52
170697,51
170698,21
170699,49
170700,52
170701,49
170702,16
170703,43
170704,42
170705,44
170706,29
170707,48
170708,45
170709,37
170710,16
170711,46
170712,32
170713,52
170714,48
170715,43
170716,45
170717,47
170718,52
170719,25
170720,45
170721,51
170722,39
170723,51
170724,28
170725,54
170726,61
170727,58
170728,58
170729,43
170730,51
170731,38
170732,52
170733,64
170734,51
170735,49
170736,64
170737,42
170738,53
170739,37
170740,22
170741,51
170742,34
170743,43
170744,58
170745,50
170746,45
170747,23
170748,26
170749,17
170750,55
170751,60
170752,53
170753,45
170754,46
170755,60
170756,56
170757,68
170758,58
170759,41
170760,68
170761,57
170762,62
170763,56
170764,39
170765,49
170766,46
170767,40
170768,50
170769,59
170770,50
170771,26
170772,46
170773,56
170774,59
170775,56
170776,22
170777,26
170778,47
170779,51
170780,39
170781,55
170782,67
170783,46
170784,52
170785,55
170786,66
170787,58
170788,32
170789,54
170790,55
170791,22
170792,20
170793,48
170794,50
170795,43
170796,36
170797,50
170798,44
170799,50
170800,44
170801,50
170802,53
170803,52
170804,34
170805,54
170806,37
170807,56
170808,50
170809,53
170810,72
170811,30
170812,53
170813,44
170814,51
170815,61
170816,42
170817,51
170818,53
170819,29
170820,54
170821,42
170822,48
170823,57
170824,51
170825,63
170826,51
170827,65
170828,46
170829,40
170830,72
170831,28
170832,45
170833,50
170834,40
170835,60
170836,52
170837,61
170838,42
170839,60
170840,59
170841,55
170842,56
170843,63
170844,58
170845,55
170846,54
170847,59
170848,59
170849,77
170850,57
170851,72
170852,55
170853,56
170854,57
170855,52
170856,59
170857,46
170858,50
170859,60
170860,55
170861,67
170862,67
170863,54
170864,62
170865,51
170866,50
170867,60
170868,57
170869,52
170870,55
170871,56
170872,48
170873,48
170874,56
170875,55
170876,59
170877,37
170878,33
170879,51
170880,41
170881,51
170882,51
170883,49
170884,56
170885,21
170886,53
170887,57
170888,56
170889,34
170890,55
170891,39
170892,26
170893,35
170894,50
170895,46
170896,29
170897,29
170898,34
170899,56
170900,56
170901,48
170902,49
170903,62
170904,65
170905,64
170906,57
170907,51
170908,47
170909,51
170910,49
170911,84
170912,29
170913,56
170914,53
170915,43
170916,51
170917,47
170918,74
170919,58
170920,47
170921,50
170922,18
170923,58
170924,51
170925,51
170926,54
170927,54
170928,50
170929,57
170930,49
170931,28
170932,54
170933,59
170934,52
170935,55
170936,64
170937,61
170938,57
170939,54
170940,45
170941,17
170942,42
170943,26
170944,54
170945,60
170946,47
170947,33
170948,59
170949,14
170950,52
170951,56
170952,79
170953,60
170954,42
170955,63
170956,55
170957,56
170958,57
170959,55
170960,56
170961,47
170962,54
170963,43
170964,44
170965,29
170966,52
170967,67
170968,75
170969,47
170970,45
170971,49
170972,53
170973,52
170974,54
170975,50
170976,47
170977,36
170978,69
170979,36
170980,43
170981,27
170982,53
170983,55
170984,54
170985,67
170986,77
170987,31
170988,20
170989,68
170990,54
170991,60
170992,61
170993,56
170994,53
170995,59
170996,59
170997,40
170998,53
170999,26
171000,80
171001,49
171002,48
171003,60
171004,56
171005,54
171006,49
171007,39
171008,64
171009,72
171010,60
171011,67
171012,55
171013,58
171014,60
171015,71
171016,53
171017,58
171018,76
171019,55
171020,33
171021,42
171022,33
171023,57
171024,59
171025,38
171026,20
171027,60
171028,55
171029,53
171030,51
171031,52
171032,56
171033,54
171034,85
171035,56
171036,35
171037,50
171038,55
171039,54
171040,50
171041,52
171042,59
171043,50
171044,53
171045,75
171046,55
171047,80
171048,20
171049,80
171050,null
171051,36
171052,56
171053,54
171054,66
171055,null
171056,72
171057,57
171058,58
171059,35
171060,48
171061,43
171062,null
171063,85
171064,null
171065,54
171066,56
171067,48
171068,56
171069,51
171070,62
171071,51
171072,48
171073,59
171074,44
171075,44
171076,64
171077,64
171078,null
171079,53
171080,52
171081,null
171082,48
171083,46
171084,63
171085,51
171086,53
171087,54
171088,54
171089,52
171090,52
171091,57
171092,29
171093,45
171094,39
171095,48
171096,52
171097,47
171098,43
171099,63
171100,36
171101,56
171102,42
171103,46
171104,29
171105,24
171106,17
171107,58
171108,25
171109,37
171110,19
171111,56
171112,52
171113,57
171114,57
171115,49
171116,11
171117,55
171118,49
171119,56
171120,51
171121,26
171122,41
171123,54
171124,37
171125,59
171126,44
171127,38
171128,54
171129,54
171130,50
171131,51
171132,28
171133,56
171134,45
171135,54
171136,41
171137,39
171138,26
171139,19
171140,54
171141,44
171142,49
171143,45
171144,43
171145,51
171146,35
171147,51
171148,45
171149,52
171150,60
171151,51
171152,47
171153,33
171154,54
171155,56
171156,46
171157,54
171158,55
171159,59
171160,60
171161,45
171162,42
171163,54
171164,45
171165,66
171166,57
171167,67
171168,52
171169,60
171170,49
171171,60
171172,41
171173,43
171174,52
171175,44
171176,59
171177,61
171178,74
171179,46
171180,52
171181,39
171182,51
171183,66
171184,45
171185,25
171186,53
171187,57
171188,28
171189,23
171190,32
171191,56
171192,54
171193,50
171194,51
171195,48
171196,50
171197,54
171198,49
171199,21
171200,58
171201,42
171202,51
171203,56
171204,55
171205,56
171206,33
171207,47
171208,49
171209,42
171210,33
171211,54
171212,72
171213,60
171214,51
171215,18
171216,44
171217,65
171218,53
171219,54
171220,48
171221,53
171222,72
171223,56
171224,51
171225,65
171226,31
171227,51
171228,52
171229,53
171230,49
171231,58
171232,70
171233,49
171234,57
171235,53
171236,72
171237,51
171238,53
171239,59
171240,60
171241,84
171242,35
171243,54
171244,58
171245,25
171246,79
171247,52
171248,60
171249,49
171250,59
171251,56
171252,56
171253,50
171254,42
171255,63
171256,60
171257,40
171258,77
171259,46
171260,46
171261,56
171262,49
171263,53
171264,46
171265,52
171266,34
171267,47
171268,58
171269,39
171270,57
171271,54
171272,49
171273,51
171274,40
171275,64
171276,80
171277,67
171278,39
171279,50
171280,64
171281,60
171282,21
171283,76
171284,47
171285,37
171286,53
171287,54
171288,55
171289,51
171290,55
171291,43
171292,58
171293,59
171294,49
171295,59
171296,58
171297,61
171298,16
171299,57
171300,28
171301,55
171302,46
171303,39
171304,29
171305,46
171306,45
171307,53
171308,49
171309,50
171310,53
171311,40
171312,61
171313,52
171314,45
171315,52
171316,50
171317,46
171318,66
171319,66
171320,23
171321,18
171322,53
171323,65
171324,39
171325,59
171326,55
171327,57
171328,41
171329,60
171330,34
171331,64
171332,44
171333,46
171334,18
171335,46
171336,46
171337,47
171338,52
171339,49
171340,47
171341,54
171342,46
171343,51
171344,48
171345,39
171346,58
171347,40
171348,44
171349,59
171350,48
171351,59
171352,70
171353,30
171354,76
171355,70
171356,53
171357,42
171358,72
171359,42
171360,50
171361,56
171362,59
171363,44
171364,38
171365,42
171366,51
171367,58
171368,55
171369,61
171370,58
171371,68
171372,48
171373,63
171374,53
171375,55
171376,50
171377,50
171378,48
171379,51
171380,62
171381,83
171382,57
171383,66
171384,57
171385,57
171386,35
171387,73
171388,60
171389,60
171390,70
171391,76
171392,63
171393,58
171394,42
171395,56
171396,49
171397,65
171398,53
171399,43
171400,48
171401,72
171402,47
171403,56
171404,33
171405,56
171406,43
171407,54
171408,44
171409,48
171410,38
171411,63
171412,null
171413,null
171414,71
171415,58
171416,46
171417,50
171418,73
171419,33
171420,85
171421,47
171422,32
171423,56
171424,65
171425,83
171426,49
171427,null
171428,null
171429,54
171430,47
171431,null
171432,48
171433,59
171434,73
171435,70
171436,57
171437,17
171438,48
171439,37
171440,null
171441,47
171442,60
171443,56
171444,59
171445,null
171446,null
171447,54
171448,55
171449,55
171450,null
171451,66
171452,48
171453,56
171454,null
171455,54
171456,41
171457,null
171458,null
171459,45
171460,69
171461,56
171462,61
171463,37
171464,22
171465,52
171466,39
171467,48
171468,57
171469,52
171470,27
171471,51
171472,26
171473,46
171474,26
171475,57
171476,39
171477,61
171478,25
171479,50
171480,48
171481,23
171482,61
171483,30
171484,58
171485,48
171486,74
171487,54
171488,57
171489,53
171490,41
171491,56
171492,48
171493,55
171494,56
171495,56
171496,57
171497,46
171498,48
171499,22
171500,45
171501,53
171502,50
171503,51
171504,53
171505,20
171506,51
171507,29
171508,68
171509,40
171510,50
171511,55
171512,61
171513,52
171514,57
171515,48
171516,48
171517,43
171518,50
171519,27
171520,37
171521,20
171522,59
171523,49
171524,49
171525,51
171526,53
171527,28
171528,24
171529,24
171530,50
171531,44
171532,37
171533,39
171534,61
171535,40
171536,58
171537,43
171538,41
171539,41
171540,55
171541,59
171542,51
171543,48
171544,39
171545,57
171546,60
171547,38
171548,57
171549,50
171550,58
171551,54
171552,57
171553,52
171554,40
171555,43
171556,52
171557,55
171558,52
171559,35
171560,52
171561,61
171562,46
171563,56
171564,40
171565,56
171566,47
171567,55
171568,57
171569,53
171570,60
171571,49
171572,25
171573,61
171574,58
171575,18
171576,54
171577,51
171578,59
171579,49
171580,56
171581,53
171582,40
171583,40
171584,57
171585,46
171586,47
171587,59
171588,58
171589,54
171590,30
171591,55
171592,62
171593,56
171594,52
171595,55
171596,49
171597,67
171598,51
171599,58
171600,63
171601,27
171602,61
171603,70
171604,33
171605,57
171606,60
171607,63
171608,55
171609,55
171610,29
171611,62
171612,57
171613,52
171614,71
171615,52
171616,55
171617,52
171618,63
171619,60
171620,54
171621,52
171622,50
171623,55
171624,62
171625,54
171626,46
171627,57
171628,59
171629,48
171630,41
171631,69
171632,51
171633,55
171634,59
171635,35
171636,69
171637,64
171638,40
171639,45
171640,68
171641,33
171642,60
171643,53
171644,37
171645,25
171646,55
171647,60
171648,45
171649,56
171650,79
171651,54
171652,56
171653,58
171654,55
171655,52
171656,29
171657,51
171658,53
171659,60
171660,54
171661,47
171662,50
171663,52
171664,33
171665,46
171666,52
171667,47
171668,54
171669,49
171670,56
171671,55
171672,61
171673,29
171674,43
171675,50
171676,56
171677,58
171678,37
171679,54
171680,51
171681,39
171682,49
171683,47
171684,40
171685,37
171686,54
171687,53
171688,20
171689,56
171690,55
171691,53
171692,55
171693,33
171694,41
171695,57
171696,50
171697,58
171698,36
171699,33
171700,52
171701,49
171702,45
171703,46
171704,47
171705,53
171706,69
171707,65
171708,41
171709,32
171710,29
171711,53
171712,60
171713,71
171714,43
171715,77
171716,41
171717,72
171718,29
171719,55
171720,53
171721,23
171722,12
171723,70
171724,35
171725,57
171726,46
171727,51
171728,59
171729,59
171730,59
171731,55
171732,58
171733,15
171734,56
171735,56
171736,64
171737,61
171738,60
171739,40
171740,46
171741,44
171742,26
171743,43
171744,68
171745,57
171746,52
171747,68
171748,15
171749,54
171750,41
171751,47
171752,67
171753,68
171754,null
171755,51
171756,71
171757,null
171758,42
171759,42
171760,60
171761,51
171762,58
171763,80
171764,55
171765,40
171766,null
171767,78
171768,48
171769,null
171770,54
171771,57
171772,null
171773,60
171774,null
171775,64
171776,51
171777,49
171778,55
171779,51
171780,54
171781,36
171782,58
171783,14
171784,47
171785,null
171786,62
171787,53
171788,51
171789,58
171790,null
171791,54
171792,54
171793,60
171794,56
171795,null
171796,37
171797,74
171798,47
171799,55
171800,44
171801,49
171802,53
171803,64
171804,43
171805,45
171806,51
171807,63
171808,54
171809,69
171810,32
171811,36
171812,51
171813,61
171814,59
171815,53
171816,58
171817,19
171818,56
171819,61
171820,61
171821,65
171822,52
171823,69
171824,49
171825,44
171826,55
171827,53
171828,22
171829,38
171830,52
171831,12
171832,52
171833,41
171834,40
171835,12
171836,43
171837,37
171838,36
171839,31
171840,54
171841,35
171842,43
171843,43
171844,43
171845,51
171846,52
171847,51
171848,22
171849,22
171850,60
171851,21
171852,59
171853,58
171854,53
171855,54
171856,15
171857,46
171858,61
171859,57
171860,52
171861,53
171862,58
171863,15
171864,54
171865,63
171866,49
171867,58
171868,65
171869,39
171870,51
171871,44
171872,64
171873,62
171874,53
171875,53
171876,22
171877,39
171878,59
171879,46
171880,49
171881,52
171882,49
171883,60
171884,49
171885,35
171886,35
171887,38
171888,57
171889,64
171890,69
171891,44
171892,56
171893,43
171894,61
171895,52
171896,26
171897,62
171898,52
171899,12
171900,57
171901,59
171902,53
171903,30
171904,42
171905,25
171906,59
171907,69
171908,37
171909,62
171910,59
171911,49
171912,54
171913,43
171914,59
171915,45
171916,60
171917,32
171918,64
171919,57
171920,50
171921,79
171922,33
171923,62
171924,39
171925,40
171926,51
171927,62
171928,61
171929,61
171930,45
171931,70
171932,44
171933,47
171934,50
171935,44
171936,46
171937,52
171938,58
171939,55
171940,75
171941,70
171942,40
171943,62
171944,60
171945,50
171946,57
171947,61
171948,51
171949,55
171950,56
171951,47
171952,55
171953,44
171954,54
171955,60
171956,54
171957,63
171958,54
171959,53
171960,58
171961,26
171962,52
171963,39
171964,74
171965,67
171966,26
171967,48
171968,62
171969,26
171970,42
171971,47
171972,42
171973,16
171974,42
171975,61
171976,81
171977,63
171978,57
171979,72
171980,52
171981,48
171982,53
171983,52
171984,56
171985,62
171986,44
171987,58
171988,63
171989,43
171990,69
171991,51
171992,57
171993,59
171994,57
171995,51
171996,57
171997,44
171998,59
171999,64
172000,66
172001,53
172002,26
172003,22
172004,52
172005,71
172006,50
172007,57
172008,23
172009,52
172010,18
172011,17
172012,69
172013,43
172014,64
172015,74
172016,17
172017,78
172018,82
172019,59
172020,37
172021,63
172022,56
172023,59
172024,74
172025,41
172026,75
172027,84
172028,63
172029,74
172030,62
172031,62
172032,54
172033,56
172034,40
172035,47
172036,58
172037,52
172038,40
172039,44
172040,68
172041,49
172042,59
172043,40
172044,36
172045,62
172046,49
172047,53
172048,75
172049,62
172050,85
172051,59
172052,52
172053,57
172054,43
172055,56
172056,60
172057,52
172058,67
172059,55
172060,75
172061,52
172062,20
172063,59
172064,62
172065,51
172066,57
172067,58
172068,48
172069,71
172070,47
172071,63
172072,53
172073,57
172074,77
172075,62
172076,51
172077,57
172078,57
172079,72
172080,66
172081,58
172082,75
172083,51
172084,60
172085,44
172086,57
172087,72
172088,39
172089,70
172090,40
172091,26
172092,80
172093,77
172094,66
172095,64
172096,48
172097,62
172098,79
172099,79
172100,65
172101,60
172102,57
172103,23
172104,26
172105,60
172106,58
172107,42
172108,71
172109,57
172110,51
172111,60
172112,74
172113,53
172114,42
172115,54
172116,58
172117,59
172118,54
172119,74
172120,52
172121,50
172122,83
172123,89
172124,51
172125,68
172126,45
172127,78
172128,40
172129,48
172130,52
172131,55
172132,63
172133,56
172134,55
172135,82
172136,42
172137,53
172138,20
172139,68
172140,null
172141,90
172142,null
172143,69
172144,30
172145,null
172146,null
172147,58
172148,59
172149,58
172150,54
172151,72
172152,61
172153,41
172154,63
172155,56
172156,47
172157,54
172158,61
172159,null
172160,62
172161,54
172162,null
172163,67
172164,75
172165,41
172166,78
172167,null
172168,70
172169,null
172170,86
172171,64
172172,62
172173,63
172174,71
172175,64
172176,80
172177,null
172178,55
172179,43
172180,74
172181,19
172182,58
172183,61
172184,51
172185,39
172186,59
172187,26
172188,38
172189,39
172190,66
172191,55
172192,40
172193,16
172194,34
172195,49
172196,72
172197,52
172198,55
172199,52
172200,51
172201,35
172202,60
172203,55
172204,26
172205,60
172206,54
172207,51
172208,64
172209,49
172210,18
172211,18
172212,52
172213,72
172214,13
172215,33
172216,44
172217,66
172218,38
172219,41
172220,49
172221,53
172222,50
172223,18
172224,50
172225,45
172226,59
172227,41
172228,13
172229,62
172230,30
172231,49
172232,59
172233,41
172234,55
172235,64
172236,24
172237,49
172238,62
172239,53
172240,46
172241,47
172242,19
172243,22
172244,54
172245,51
172246,37
172247,51
172248,57
172249,55
172250,27
172251,51
172252,37
172253,53
172254,36
172255,57
172256,60
172257,49
172258,42
172259,55
172260,61
172261,27
172262,58
172263,32
172264,22
172265,61
172266,57
172267,39
172268,61
172269,56
172270,13
172271,45
172272,55
172273,51
172274,59
172275,61
172276,56
172277,58
172278,41
172279,44
172280,34
172281,49
172282,38
172283,20
172284,35
172285,55
172286,42
172287,64
172288,58
172289,59
172290,51
172291,53
172292,64
172293,60
172294,60
172295,26
172296,66
172297,17
172298,47
172299,49
172300,15
172301,41
172302,22
172303,56
172304,48
172305,16
172306,30
172307,74
172308,62
172309,52
172310,38
172311,47
172312,55
172313,55
172314,61
172315,20
172316,56
172317,29
172318,60
172319,13
172320,49
172321,79
172322,13
172323,13
172324,43
172325,56
172326,62
172327,53
172328,50
172329,57
172330,50
172331,57
172332,71
172333,80
172334,56
172335,43
172336,50
172337,44
172338,48
172339,61
172340,56
172341,39
172342,66
172343,29
172344,43
172345,53
172346,72
172347,62
172348,62
172349,58
172350,34
172351,76
172352,58
172353,54
172354,57
172355,56
172356,43
172357,54
172358,46
172359,60
172360,60
172361,54
172362,59
172363,62
172364,84
172365,54
172366,74
172367,49
172368,55
172369,57
172370,83
172371,55
172372,51
172373,37
172374,76
172375,60
172376,13
172377,12
172378,25
172379,57
172380,27
172381,19
172382,70
172383,70
172384,74
172385,84
172386,72
172387,51
172388,54
172389,52
172390,56
172391,44
172392,58
172393,59
172394,43
172395,67
172396,83
172397,64
172398,16
172399,47
172400,22
172401,52
172402,57
172403,25
172404,57
172405,53
172406,48
172407,55
172408,79
172409,57
172410,37
172411,71
172412,60
172413,48
172414,68
172415,61
172416,13
172417,63
172418,54
172419,39
172420,64
172421,26
172422,58
172423,60
172424,19
172425,56
172426,55
172427,56
172428,58
172429,58
172430,19
172431,62
172432,58
172433,45
172434,48
172435,57
172436,36
172437,62
172438,53
172439,29
172440,60
172441,66
172442,38
172443,60
172444,20
172445,53
172446,52
172447,46
172448,54
172449,58
172450,49
172451,67
172452,60
172453,42
172454,49
172455,37
172456,70
172457,39
172458,35
172459,43
172460,53
172461,67
172462,60
172463,78
172464,70
172465,61
172466,82
172467,43
172468,57
172469,53
172470,63
172471,41
172472,75
172473,46
172474,49
172475,14
172476,59
172477,54
172478,55
172479,54
172480,14
172481,70
172482,46
172483,17
172484,74
172485,58
172486,52
172487,56
172488,68
172489,44
172490,75
172491,56
172492,87
172493,56
172494,49
172495,60
172496,67
172497,58
172498,40
172499,45
172500,56
172501,63
172502,86
172503,43
172504,60
172505,29
172506,15
172507,53
172508,67
172509,69
172510,76
172511,null
172512,54
172513,58
172514,61
172515,53
172516,null
172517,null
172518,74
172519,68
172520,55
172521,77
172522,55
172523,38
172524,64
172525,66
172526,32
172527,52
172528,55
172529,71
172530,75
172531,52
172532,71
172533,41
172534,69
172535,53
172536,58
172537,30
172538,45
172539,81
172540,70
172541,46
172542,null
172543,null
172544,83
172545,33
172546,66
172547,75
172548,54
172549,48
172550,42
172551,54
172552,36
172553,63
172554,61
172555,31
172556,51
172557,20
172558,35
172559,75
172560,51
172561,46
172562,74
172563,63
172564,55
172565,44
172566,19
172567,35
172568,58
172569,54
172570,52
172571,53
172572,51
172573,45
172574,51
172575,57
172576,59
172577,14
172578,75
172579,61
172580,15
172581,20
172582,46
172583,29
172584,30
172585,62
172586,51
172587,53
172588,48
172589,75
172590,51
172591,52
172592,35
172593,66
172594,32
172595,15
172596,30
172597,53
172598,53
172599,23
172600,62
172601,57
172602,40
172603,37
172604,58
172605,49
172606,16
172607,31
172608,35
172609,30
172610,23
172611,58
172612,50
172613,44
172614,22
172615,13
172616,70
172617,54
172618,12
172619,13
172620,12
172621,13
172622,39
172623,45
172624,22
172625,44
172626,35
172627,12
172628,56
172629,27
172630,58
172631,60
172632,62
172633,39
172634,39
172635,36
172636,54
172637,12
172638,18
172639,72
172640,34
172641,59
172642,12
172643,58
172644,57
172645,26
172646,39
172647,57
172648,59
172649,58
172650,54
172651,41
172652,22
172653,20
172654,35
172655,26
172656,60
172657,62
172658,58
172659,34
172660,55
172661,61
172662,15
172663,55
172664,57
172665,16
172666,21
172667,59
172668,33
172669,75
172670,63
172671,45
172672,52
172673,29
172674,61
172675,52
172676,23
172677,53
172678,59
172679,49
172680,58
172681,47
172682,52
172683,30
172684,21
172685,35
172686,27
172687,75
172688,45
172689,50
172690,37
172691,46
172692,56
172693,47
172694,26
172695,39
172696,55
172697,81
172698,61
172699,38
172700,40
172701,62
172702,47
172703,38
172704,56
172705,44
172706,40
172707,61
172708,58
172709,16
172710,35
172711,36
172712,73
172713,61
172714,63
172715,60
172716,70
172717,60
172718,75
172719,63
172720,66
172721,35
172722,52
172723,53
172724,41
172725,51
172726,45
172727,49
172728,18
172729,51
172730,75
172731,48
172732,47
172733,53
172734,69
172735,14
172736,73
172737,39
172738,68
172739,61
172740,58
172741,42
172742,35
172743,71
172744,50
172745,59
172746,84
172747,45
172748,21
172749,54
172750,57
172751,40
172752,27
172753,26
172754,57
172755,56
172756,19
172757,15
172758,51
172759,42
172760,30
172761,58
172762,50
172763,69
172764,80
172765,44
172766,53
172767,29
172768,69
172769,70
172770,50
172771,45
172772,58
172773,70
172774,56
172775,49
172776,60
172777,51
172778,51
172779,51
172780,62
172781,60
172782,84
172783,57
172784,48
172785,43
172786,21
172787,48
172788,50
172789,38
172790,27
172791,49
172792,54
172793,54
172794,59
172795,54
172796,40
172797,33
172798,55
172799,52
172800,50
172801,19
172802,59
172803,48
172804,37
172805,61
172806,34
172807,51
172808,54
172809,55
172810,62
172811,82
172812,52
172813,67
172814,53
172815,51
172816,66
172817,56
172818,59
172819,34
172820,41
172821,50
172822,54
172823,47
172824,14
172825,14
172826,50
172827,51
172828,48
172829,57
172830,50
172831,54
172832,54
172833,30
172834,55
172835,63
172836,14
172837,58
172838,45
172839,30
172840,47
172841,59
172842,47
172843,12
172844,55
172845,29
172846,48
172847,58
172848,62
172849,38
172850,17
172851,65
172852,56
172853,50
172854,59
172855,71
172856,49
172857,50
172858,15
172859,38
172860,35
172861,45
172862,77
172863,49
172864,78
172865,39
172866,71
172867,49
172868,52
172869,55
172870,35
172871,75
172872,37
172873,68
172874,85
172875,50
172876,69
172877,44
172878,72
172879,null
172880,80
172881,64
172882,56
172883,45
172884,null
172885,82
172886,59
172887,null
172888,55
172889,58
172890,68
172891,48
172892,48
172893,43
172894,57
172895,null
172896,null
172897,null
172898,31
172899,60
172900,67
172901,48
172902,50
172903,46
172904,53
172905,66
172906,56
172907,75
172908,65
172909,59
172910,43
172911,87
172912,52
172913,44
172914,62
172915,54
172916,72
172917,54
172918,81
172919,54
172920,81
172921,76
172922,null
172923,64
172924,71
172925,43
172926,45
172927,41
172928,21
172929,64
172930,49
172931,48
172932,13
172933,67
172934,49
172935,46
172936,75
172937,34
172938,71
172939,75
172940,24
172941,60
172942,59
172943,77
172944,53
172945,45
172946,68
172947,62
172948,34
172949,43
172950,56
172951,41
172952,47
172953,55
172954,44
172955,24
172956,41
172957,13
172958,51
172959,29
172960,22
172961,15
172962,66
172963,49
172964,50
172965,13
172966,19
172967,62
172968,34
172969,62
172970,49
172971,34
172972,69
172973,21
172974,13
172975,51
172976,57
172977,45
172978,41
172979,41
172980,13
172981,15
172982,63
172983,17
172984,41
172985,66
172986,80
172987,23
172988,18
172989,16
172990,43
172991,16
172992,59
172993,44
172994,37
172995,34
172996,19
172997,53
172998,34
172999,49
173000,49
173001,43
173002,60
173003,43
173004,44
173005,20
173006,61
173007,22
173008,37
173009,13
173010,37
173011,29
173012,23
173013,13
173014,23
173015,57
173016,17
173017,13
173018,61
173019,41
173020,50
173021,34
173022,51
173023,35
173024,43
173025,13
173026,59
173027,49
173028,20
173029,22
173030,28
173031,68
173032,40
173033,37
173034,37
173035,41
173036,54
173037,40
173038,65
173039,15
173040,73
173041,41
173042,35
173043,29
173044,52
173045,24
173046,51
173047,36
173048,47
173049,51
173050,49
173051,64
173052,49
173053,65
173054,56
173055,35
173056,20
173057,40
173058,59
173059,34
173060,63
173061,65
173062,60
173063,42
173064,13
173065,42
173066,54
173067,20
173068,37
173069,14
173070,21
173071,34
173072,52
173073,53
173074,72
173075,51
173076,29
173077,48
173078,46
173079,68
173080,55
173081,55
173082,79
173083,54
173084,52
173085,68
173086,51
173087,41
173088,19
173089,22
173090,58
173091,55
173092,51
173093,70
173094,17
173095,38
173096,37
173097,16
173098,59
173099,43
173100,50
173101,75
173102,22
173103,75
173104,17
173105,70
173106,75
173107,34
173108,41
173109,44
173110,62
173111,23
173112,61
173113,51
173114,71
173115,40
173116,17
173117,73
173118,15
173119,21
173120,57
173121,57
173122,54
173123,74
173124,44
173125,38
173126,74
173127,51
173128,75
173129,45
173130,40
173131,56
173132,63
173133,73
173134,75
173135,52
173136,54
173137,63
173138,39
173139,49
173140,54
173141,59
173142,42
173143,39
173144,65
173145,53
173146,63
173147,75
173148,43
173149,75
173150,27
173151,65
173152,68
173153,57
173154,61
173155,13
173156,43
173157,40
173158,51
173159,70
173160,21
173161,47
173162,70
173163,55
173164,55
173165,68
173166,42
173167,29
173168,55
173169,21
173170,57
173171,63
173172,45
173173,85
173174,51
173175,64
173176,55
173177,73
173178,50
173179,52
173180,62
173181,56
173182,48
173183,68
173184,24
173185,59
173186,15
173187,21
173188,31
173189,49
173190,19
173191,41
173192,67
173193,13
173194,66
173195,43
173196,13
173197,43
173198,37
173199,37
173200,52
173201,63
173202,79
173203,22
173204,66
173205,72
173206,63
173207,87
173208,65
173209,41
173210,43
173211,35
173212,62
173213,54
173214,60
173215,65
173216,70
173217,44
173218,43
173219,57
173220,14
173221,54
173222,61
173223,48
173224,70
173225,59
173226,48
173227,43
173228,79
173229,78
173230,36
173231,75
173232,75
173233,72
173234,62
173235,43
173236,29
173237,51
173238,57
