card_id,api_player_id,player_name,season,position_pool,rt,band
130622,304317,T. Dibling,2526,CM,44,Okay
130623,336585,Mateus Fernandes,2526,CDM,69,Excellent
130624,575,Florentino,2526,CDM,67,Very Good
130625,671,B. Traoré,2526,Winger,31,Okay
130626,18872,L. Cook,2526,CDM,65,Very Good
130627,25073,V. Janelt,2526,CDM,64,Very Good
130628,37143,L. Geertruida,2526,FB,64,Very Good
130629,38750,B. Brobbey,2526,ST,66,Very Good
130630,70366,John,2526,GK,30,Okay
130631,129695,D. Bakwa,2526,Winger,36,Okay
130632,138822,A. Broja,2526,ST,38,Okay
130633,181797,B. Humphreys,2526,CB,59,Very Good
130634,202854,M. Röhl,2526,CM,50,Good
130635,284324,A. Garnacho,2526,ST,52,Good
130636,330437,Álex Jiménez,2526,FB,63,Very Good
130637,412719,Veljko Milosavljević,2526,CB,49,Good
130638,412759,J. Canvot,2526,CB,66,Very Good
130639,18,J. Sancho,2526,Winger,36,Okay
130640,889,V. Lindelöf,2526,CB,58,Very Good
130641,1622,G. Donnarumma,2526,GK,75,Excellent
130642,110153,T. Arokodare,2526,ST,51,Good
130643,129033,J. Gvardiol,2526,CB,66,Very Good
130644,158054,N. Woltemade,2526,ST,74,Excellent
130645,162511,S. Lammens,2526,GK,75,Excellent
130646,237819,Kevin,2526,Winger,38,Okay
130647,266657,Sávio,2526,Winger,38,Okay
130648,326176,S. Magassa,2526,CDM,66,Very Good
130649,95,B. Badiashile,2526,CB,56,Good
130650,641,O. Zinchenko,2526,FB,50,Good
130651,1468,E. Nketiah,2526,ST,42,Okay
130652,1696,S. Chukwueze,2526,Winger,63,Very Good
130653,2287,R. Barkley,2526,CM,61,Very Good
130654,2864,A. Isak,2526,ST,54,Good
130655,6056,N. Domínguez,2526,CM,60,Very Good
130656,19182,A. Tuanzebe,2526,CB,56,Good
130657,19911,L. O'Nien,2526,CB,52,Good
130658,21104,R. Kolo Muani,2526,ST,38,Okay
130659,162016,X. Simons,2526,ST,58,Very Good
130660,282125,R. Lavia,2526,CDM,56,Good
130661,392482,C. Kostoulas,2526,ST,48,Good
130662,456206,M. Mane,2526,ST,50,Good
130663,643,Gabriel Jesus,2526,ST,50,Good
130664,2467,Lisandro Martínez,2526,CB,63,Very Good
130665,20649,Y. Wissa,2526,ST,31,Okay
130666,284414,R. Mundle,2526,Winger,17,Poor
130667,162076,D. Cirkin,2526,FB,52,Good
130668,162498,R. Drăgușin,2526,CB,57,Good
130669,18970,P. Groß,2526,CDM,59,Very Good
130670,18968,Y. Bissouma,2526,CM,56,Good
130671,50856,V. Castellanos,2526,ST,62,Very Good
130672,67972,C. Gallagher,2526,CM,54,Good
130673,278898,C. Riad,2526,CB,50,Good
130674,301187,Pablo,2526,ST,29,Poor
130675,896,A. Gomes,2526,CDM,55,Good
130676,983,L. Bailey,2526,CM,44,Okay
130677,17661,J. Branthwaite,2526,CB,60,Very Good
130678,19484,A. Armstrong,2526,ST,59,Very Good
130679,21998,A. Disasi,2526,CB,60,Very Good
130680,163069,L. Netz,2526,FB,54,Good
130681,311543,N. Angulo,2526,Winger,20,Poor
130682,407806,Rayan,2526,Winger,65,Very Good
130683,727,R. Nelson,2425,CAM,31,Okay
130684,889,V. Lindelöf,2425,CB,52,Good
130685,1165,Matheus Cunha,2425,ST,87,World Class
130686,2273,Kepa,2425,GK,75,Excellent
130687,10329,João Pedro,2425,ST,83,Exceptional
130688,18860,M. Travers,2425,GK,31,Okay
130689,19143,S. Johnstone,2425,GK,39,Okay
130690,19192,J. Ramsey,2425,CM,57,Good
130691,21138,R. Aït-Nouri,2425,Winger,79,Excellent
130692,153430,A. Elanga,2425,Winger,81,Exceptional
130693,284324,A. Garnacho,2425,ST,65,Very Good
130694,284797,D. Ouattara,2425,Winger,73,Excellent
130695,641,O. Zinchenko,2425,FB,,
130696,643,Gabriel Jesus,2425,ST,49,Good
130697,1460,B. Saka,2425,Winger,81,Exceptional
130698,2937,D. Rice,2425,CM,76,Excellent
130699,19586,E. Eze,2425,ST,84,Exceptional
130700,19959,B. White,2425,FB,,
130701,22090,W. Saliba,2425,CB,67,Very Good
130702,22224,Gabriel Magalhães,2425,CB,67,Very Good
130703,30407,C. Nørgaard,2425,CDM,75,Excellent
130704,37127,M. Ødegaard,2425,CM,76,Excellent
130705,38746,J. Timber,2425,FB,65,Very Good
130706,47311,Mikel Merino,2425,CM,76,Excellent
130707,61431,J. Kiwior,2425,CB,60,Very Good
130708,157052,R. Calafiori,2425,FB,63,Very Good
130709,313236,E. Nwaneri,2425,Winger,68,Excellent
130710,313245,M. Lewis-Skelly,2425,FB,62,Very Good
130711,280,Alisson Becker,2425,GK,,
130712,284,J. Gomez,2425,CB,62,Very Good
130713,289,A. Robertson,2425,FB,,
130714,290,V. van Dijk,2425,CB,67,Very Good
130715,293,C. Jones,2425,CM,66,Very Good
130716,542,R. Gravenberch,2425,CDM,,
130717,978,K. Havertz,2425,ST,77,Excellent
130718,1145,I. Konaté,2425,CB,65,Very Good
130719,1600,K. Tsimikas,2425,FB,64,Very Good
130720,1946,L. Trossard,2425,Winger,79,Excellent
130721,6716,A. Mac Allister,2425,CDM,78,Excellent
130722,19035,H. Elliott,2425,CM,52,Good
130723,127769,Gabriel Martinelli,2425,Winger,75,Excellent
130724,136723,N. Madueke,2425,Winger,71,Excellent
130725,180317,C. Bradley,2425,FB,54,Good
130726,206254,M. Kerkez,2425,FB,73,Excellent
130727,164,B. Davies,2425,CB,,
130728,306,Mohamed Salah,2425,Winger,95,Generational
130729,1096,D. Szoboszlai,2425,CM,79,Excellent
130730,2864,A. Isak,2425,ST,91,Elite
130731,19235,D. Spence,2425,FB,64,Very Good
130732,25287,K. Danso,2425,CB,57,Good
130733,30435,D. Kulusevski,2425,CM,78,Excellent
130734,30776,C. Romero,2425,CB,64,Very Good
130735,31354,G. Vicario,2425,GK,,
130736,47519,Pedro Porro,2425,FB,76,Excellent
130737,152849,M. van de Ven,2425,CB,,
130738,162498,R. Drăgușin,2425,CB,60,Very Good
130739,204039,D. Udogie,2425,FB,68,Excellent
130740,265826,A. Kinský,2425,GK,35,Okay
130741,863,R. Bentancur,2425,CM,57,Good
130742,2413,Richarlison,2425,ST,58,Very Good
130743,15911,M. Kudus,2425,ST,71,Excellent
130744,18784,J. Maddison,2425,CAM,84,Exceptional
130745,18869,A. Smith,2425,FB,57,Good
130746,18883,D. Solanke,2425,ST,76,Excellent
130747,18968,Y. Bissouma,2425,CM,59,Very Good
130748,51051,J. Araujo,2425,FB,,
130749,129711,B. Johnson,2425,Winger,80,Exceptional
130750,237129,P. Sarr,2425,CM,63,Very Good
130751,270510,M. Tel,2425,Winger,46,Good
130752,336564,W. Odobert,2425,Winger,31,Okay
130753,347316,L. Bergvall,2425,CM,59,Very Good
130754,792,J. Kluivert,2425,Winger,85,World Class
130755,1125,R. Christie,2425,CDM,63,Very Good
130756,1150,T. Adams,2425,CDM,,
130757,6610,M. Senesi,2425,CB,,
130758,18870,D. Brooks,2425,CM,49,Good
130759,18872,L. Cook,2425,CDM,67,Very Good
130760,19245,M. Tavernier,2425,CM,71,Excellent
130761,19281,A. Semenyo,2425,Winger,81,Exceptional
130762,20093,J. Hill,2425,FB,58,Very Good
130763,25004,S. Ortega,2425,GK,,
130764,152856,Evanilson,2425,ST,74,Excellent
130765,304853,A. Scott,2425,CDM,,
130766,5,M. Akanji,2425,CB,,
130767,567,Rúben Dias,2425,CB,,
130768,626,J. Stones,2425,CB,57,Good
130769,631,P. Foden,2425,CM,76,Excellent
130770,636,Bernardo Silva,2425,CM,70,Excellent
130771,2291,M. Kovačić,2425,CDM,75,Excellent
130772,18861,N. Aké,2425,CB,,
130773,41621,Matheus Nunes,2425,FB,68,Excellent
130774,129033,J. Gvardiol,2425,FB,71,Excellent
130775,158697,J. McAtee,2425,CM,54,Good
130776,161933,Nico González,2425,CDM,58,Very Good
130777,284230,R. Lewis,2425,FB,62,Very Good
130778,307123,N. O'Reilly,2425,FB,51,Good
130779,360114,A. Khusanov,2425,CB,,
130780,1100,E. Haaland,2425,ST,90,Elite
130781,1422,J. Doku,2425,Winger,66,Very Good
130782,2490,J. Lerma,2425,CDM,,
130783,2601,D. Kamada,2425,CDM,,
130784,3339,C. Doucouré,2425,CDM,,
130785,13736,D. Muñoz,2425,Winger,76,Excellent
130786,18862,N. Clyne,2425,CB,50,Good
130787,19088,D. Henderson,2425,GK,,
130788,20995,M. Lacroix,2425,CB,68,Excellent
130789,67971,M. Guéhi,2425,CB,69,Excellent
130790,81573,Omar Marmoush,2425,ST,67,Very Good
130791,126949,C. Richards,2425,CB,63,Very Good
130792,182201,T. Mitchell,2425,Winger,,
130793,266657,Sávio,2425,Winger,63,Very Good
130794,286458,J. Devenny,2425,ST,47,Good
130795,288102,A. Wharton,2425,CDM,,
130796,2218,I. Sarr,2425,ST,77,Excellent
130797,18959,Robert Sánchez,2425,GK,75,Excellent
130798,19545,R. James,2425,FB,59,Very Good
130799,22094,W. Fofana,2425,CB,,
130800,25927,J. Mateta,2425,ST,83,Exceptional
130801,47380,Marc Cucurella,2425,FB,74,Excellent
130802,152953,L. Colwill,2425,CB,64,Very Good
130803,161907,M. Gusto,2425,FB,63,Very Good
130804,286616,F. Jörgensen,2425,GK,35,Okay
130805,95,B. Badiashile,2425,CB,,
130806,269,C. Nkunku,2425,ST,57,Good
130807,1864,Pedro Neto,2425,Winger,67,Very Good
130808,2932,J. Pickford,2425,GK,75,Excellent
130809,5996,E. Fernández,2425,CDM,82,Exceptional
130810,19720,T. Chalobah,2425,CB,67,Very Good
130811,116117,M. Caicedo,2425,CDM,72,Excellent
130812,152982,C. Palmer,2425,CAM,88,World Class
130813,282125,R. Lavia,2425,CDM,62,Very Good
130814,283058,N. Jackson,2425,ST,81,Exceptional
130815,311334,F. Buonanotte,2425,CM,71,Excellent
130816,895,J. Garner,2425,CDM,65,Very Good
130817,2165,V. Mykolenko,2425,FB,66,Very Good
130818,2934,M. Keane,2425,CB,64,Very Good
130819,2936,J. Tarkowski,2425,CB,71,Excellent
130820,2990,I. Gueye,2425,CDM,71,Excellent
130821,17661,J. Branthwaite,2425,CB,65,Very Good
130822,18592,I. Ndiaye,2425,ST,69,Excellent
130823,18929,D. McNeil,2425,Winger,70,Excellent
130824,19187,J. Grealish,2425,CM,50,Good
130825,125743,Beto,2425,ST,69,Excellent
130826,138417,N. Patterson,2425,FB,49,Good
130827,195993,C. Alcaraz,2425,CM,63,Very Good
130828,270139,J. O'Brien,2425,FB,59,Very Good
130829,301771,S. Adingra,2425,Winger,50,Good
130830,304317,T. Dibling,2425,Winger,48,Good
130831,18,J. Sancho,2425,Winger,60,Very Good
130832,532,M. de Ligt,2425,CB,65,Very Good
130833,545,N. Mazraoui,2425,CB,,
130834,747,Casemiro,2425,CDM,69,Excellent
130835,886,Diogo Dalot,2425,Winger,56,Good
130836,891,L. Shaw,2425,CB,,
130837,1485,Bruno Fernandes,2425,ST,85,World Class
130838,2467,Lisandro Martínez,2425,CB,63,Very Good
130839,2935,H. Maguire,2425,CB,67,Very Good
130840,19220,M. Mount,2425,ST,38,Okay
130841,51494,M. Ugarte,2425,CDM,67,Very Good
130842,70100,J. Zirkzee,2425,ST,51,Good
130843,157997,A. Diallo,2425,ST,80,Exceptional
130844,284322,K. Mainoo,2425,CDM,,
130845,342970,L. Yoro,2425,CB,,
130846,382452,P. Dorgu,2425,Winger,,
130847,403064,H. Amass,2425,Winger,,
130848,169,K. Trippier,2425,FB,63,Very Good
130849,2806,F. Schär,2425,CB,67,Very Good
130850,2855,E. Krafth,2425,CB,,
130851,10135,Bruno Guimarães,2425,CM,76,Excellent
130852,18911,N. Pope,2425,GK,,
130853,18961,D. Burn,2425,CB,64,Very Good
130854,20355,A. Ramsdale,2425,GK,75,Excellent
130855,20589,B. Mbeumo,2425,Winger,90,Elite
130856,31146,S. Tonali,2425,CM,65,Very Good
130857,38734,S. Botman,2425,CB,,
130858,158694,T. Livramento,2425,FB,,
130859,288006,R. Højlund,2425,ST,51,Good
130860,328105,L. Miley,2425,CM,51,Good
130861,537,J. Veltman,2425,FB,,
130862,723,Joelinton,2425,CM,69,Excellent
130863,1463,J. Willock,2425,CM,52,Good
130864,7600,Igor,2425,CB,,
130865,18778,H. Barnes,2425,Winger,82,Exceptional
130866,18963,L. Dunk,2425,CB,62,Very Good
130867,19163,J. Murphy,2425,Winger,86,World Class
130868,19265,A. Webster,2425,CB,,
130869,20649,Y. Wissa,2425,ST,88,World Class
130870,38695,J. van Hecke,2425,CB,63,Very Good
130871,106835,K. Mitoma,2425,CM,83,Exceptional
130872,129058,B. Verbruggen,2425,GK,,
130873,138787,A. Gordon,2425,Winger,71,Excellent
130874,138815,T. Lamptey,2425,FB,65,Very Good
130875,1469,D. Welbeck,2425,ST,80,Exceptional
130876,2724,L. Digne,2425,FB,,
130877,19030,M. O'Riley,2425,CM,60,Very Good
130878,19599,E. Martínez,2425,GK,,
130879,70747,J. Enciso,2425,CM,50,Good
130880,90590,G. Rutter,2425,ST,65,Very Good
130881,92993,M. Wieffer,2425,FB,66,Very Good
130882,138816,I. Maatsen,2425,FB,61,Very Good
130883,265820,Y. Ayari,2425,CDM,63,Very Good
130884,278370,D. Gómez,2425,CDM,59,Very Good
130885,305730,J. Hinshelwood,2425,CDM,73,Excellent
130886,328225,B. Gruda,2425,CM,61,Very Good
130887,356041,C. Baleba,2425,CDM,69,Excellent
130888,983,L. Bailey,2425,ST,43,Okay
130889,1904,B. Kamara,2425,CDM,66,Very Good
130890,2287,R. Barkley,2425,CDM,62,Very Good
130891,2926,Y. Tielemans,2425,CDM,75,Excellent
130892,19170,M. Rogers,2425,Winger,82,Exceptional
130893,19179,T. Mings,2425,CB,60,Very Good
130894,19191,J.  McGinn,2425,CM,59,Very Good
130895,19298,M. Cash,2425,FB,68,Excellent
130896,19354,E. Konsa,2425,CB,65,Very Good
130897,46815,Pau Torres,2425,CB,,
130898,47547,Álex Moreno,2425,FB,59,Very Good
130899,284457,L. Bogarde,2425,FB,56,Good
130900,388013,Andrés García,2425,FB,,
130901,131,Jorge Cuenca,2425,CB,,
130902,249,D. Malen,2425,ST,50,Good
130903,657,K. Tete,2425,FB,,
130904,899,Andreas Pereira,2425,CDM,66,Very Good
130905,1438,B. Leno,2425,GK,,
130906,1934,S. Berge,2425,CDM,,
130907,2729,J. Andersen,2425,CB,57,Good
130908,2823,S. Lukić,2425,CDM,,
130909,2920,T. Castagne,2425,FB,,
130910,18753,Adama Traoré,2425,ST,64,Very Good
130911,18814,I. Diop,2425,CB,,
130912,19025,T. Cairney,2425,CDM,59,Very Good
130913,19221,H. Wilson,2425,Winger,66,Very Good
130914,19366,O. Watkins,2425,ST,88,World Class
130915,19549,A. Robinson,2425,FB,,
130916,152967,C. Bassey,2425,CB,66,Very Good
130917,195106,Rodrigo Muniz,2425,ST,72,Excellent
130918,281,C. Kelleher,2425,GK,47,Good
130919,1119,K. Ajer,2425,FB,,
130920,1455,A. Iwobi,2425,CAM,79,Excellent
130921,2887,R. Jiménez,2425,ST,81,Exceptional
130922,15745,M. Roerslev,2425,FB,55,Good
130923,18766,D. Calvert-Lewin,2425,ST,50,Good
130924,18901,S. Longstaff,2425,CM,57,Good
130925,19128,J. Harrison,2425,Winger,34,Okay
130926,19495,N. Collins,2425,CB,68,Excellent
130927,19760,J. Justin,2425,FB,66,Very Good
130928,19789,E. Pinnock,2425,CB,66,Very Good
130929,36922,S. van den Berg,2425,CB,64,Very Good
130930,342022,M. Kayode,2425,FB,60,Very Good
130931,2817,N. Milenković,2425,CB,75,Excellent
130932,2919,M. Sels,2425,GK,,
130933,15908,M. Damsgaard,2425,CM,76,Excellent
130934,25073,V. Janelt,2425,CDM,64,Very Good
130935,47438,M. Jensen,2425,CM,53,Good
130936,106725,K. Lewis-Potter,2425,FB,60,Very Good
130937,138780,N. Williams,2425,FB,70,Excellent
130938,153066,Fábio Carvalho,2425,ST,54,Good
130939,178077,K. Schade,2425,CM,82,Exceptional
130940,263538,Y. Yarmolyuk,2425,CDM,65,Very Good
130941,363695,Murillo,2425,CB,67,Very Good
130942,627,K. Walker,2425,FB,,
130943,2298,C. Hudson-Odoi,2425,Winger,61,Very Good
130944,2771,O. Aina,2425,FB,63,Very Good
130945,6056,N. Domínguez,2425,CDM,,
130946,8598,T. Awoniyi,2425,ST,31,Okay
130947,18746,M. Gibbs-White,2425,CM,82,Exceptional
130948,18886,M. Dúbravka,2425,GK,47,Good
130949,18931,C. Wood,2425,ST,88,World Class
130950,19182,A. Tuanzebe,2425,FB,,
130951,19305,R. Yates,2425,CDM,66,Very Good
130952,22149,I. Sangaré,2425,CDM,,
130953,67943,Morato,2425,CB,,
130954,270508,L. Ugochukwu,2425,CDM,65,Very Good
130955,138,J. Todibo,2425,CB,,
130956,171,K. Walker-Peters,2425,Winger,50,Good
130957,253,A. Areola,2425,GK,70,Excellent
130958,1243,T. Souček,2425,CM,78,Excellent
130959,1445,K. Mavropanos,2425,CB,69,Excellent
130960,1646,Lucas Paquetá,2425,CM,60,Very Good
130961,2284,Emerson,2425,FB,64,Very Good
130962,2476,G. Rodríguez,2425,CDM,,
130963,2938,J. Ward-Prowse,2425,CDM,48,Good
130964,2997,Ł. Fabiański,2425,GK,53,Good
130965,15870,M. Hermansen,2425,GK,72,Excellent
130966,18846,A. Wan-Bissaka,2425,FB,73,Excellent
130967,19428,J. Bowen,2425,ST,86,World Class
130968,327730,O. Scarles,2425,Winger,27,Poor
130969,336585,Mateus Fernandes,2425,ST,62,Very Good
130970,1590,José Sá,2425,GK,,
130971,2939,C. Wilson,2425,ST,,
130972,3080,M. Munetsi,2425,ST,55,Good
130973,18742,M. Doherty,2425,CB,65,Very Good
130974,20665,J. Bellegarde,2425,ST,72,Excellent
130975,25391,N. Füllkrug,2425,ST,57,Good
130976,37724,C. Summerville,2425,Winger,38,Okay
130977,41606,Toti Gomes,2425,CB,66,Very Good
130978,135068,E. Agbadou,2425,CB,64,Very Good
130979,135334,S. Bueno,2425,CB,,
130980,195103,João Gomes,2425,CDM,65,Very Good
130981,195717,Y. Mosquera,2425,CB,60,Very Good
130982,265784,André,2425,CDM,,
130983,282770,Rodrigo Gomes,2425,Winger,56,Good
130984,2032,J. Strand Larsen,2425,ST,85,World Class
130985,24888,Hwang Hee-Chan,2425,ST,41,Okay
130986,144732,T. Doyle,2425,CDM,,
130987,20457,C. Burgess,2425,CB,,
130988,130421,W. Smallbone,2425,CM,47,Good
130989,18741,C. Coady,2425,CB,57,Good
130990,18918,C. Taylor,2425,FB,58,Very Good
130991,19485,B. Brereton,2425,ST,20,Poor
130992,126791,N. Broadhead,2425,Winger,41,Okay
130993,18813,A. Cresswell,2425,CB,57,Good
130994,18935,A. McCarthy,2425,GK,31,Okay
130995,18940,J. Stephens,2425,CB,60,Very Good
130996,19248,N. Wood-Gordon,2425,CB,58,Very Good
130997,19587,R. Manning,2425,FB,63,Very Good
130998,19719,J. Bree,2425,CB,56,Good
130999,20007,C. Chaplin,2425,Winger,38,Okay
131000,25061,A. Bella-Kotchap,2425,CB,,
131001,180919,Welington,2425,Winger,25,Poor
131002,17714,L. Woolfenden,2425,CB,58,Very Good
131003,19733,F. Downes,2425,CDM,64,Very Good
131004,19825,J. Aribo,2425,CDM,64,Very Good
131005,32887,Y. Sugawara,2425,Winger,53,Good
131006,45078,R. Stewart,2425,ST,31,Okay
131007,137302,C. Archer,2425,ST,40,Okay
131008,894,A. Young,2425,FB,66,Very Good
131009,8794,G. Hirst,2425,ST,54,Good
131010,15797,J. Cajuste,2425,CDM,63,Very Good
131011,17579,S. Szmodics,2425,Winger,54,Good
131012,17597,D. O'Shea,2425,CB,,
131013,18397,J. Taylor,2425,CDM,56,Good
131014,19119,L. Davis,2425,FB,61,Very Good
131015,19136,J. Clarke,2425,Winger,,
131016,19152,C. Townsend,2425,FB,,
131017,19541,C. Walton,2425,GK,39,Okay
131018,20089,W. Burns,2425,Winger,,
131019,82097,A. Palmer,2425,GK,,
131020,127579,J. Greaves,2425,CB,67,Very Good
131021,138836,H. Clarke,2425,FB,51,Good
131022,138931,J. Philogene,2425,Winger,42,Okay
131023,283290,K. McAteer,2425,CM,48,Good
131024,180,O. Skipp,2425,CDM,61,Very Good
131025,182,H. Winks,2425,CDM,59,Very Good
131026,3428,J. Ayew,2425,Winger,56,Good
131027,8694,W. Faes,2425,CB,62,Very Good
131028,18771,Ricardo Pereira,2425,FB,,
131029,18943,J. Vestergaard,2425,CB,,
131030,22233,B. Soumaré,2425,CDM,65,Very Good
131031,30427,C. Okoli,2425,CB,62,Very Good
131032,152969,L. Thomas,2425,FB,62,Very Good
131033,152970,J. Stolarczyk,2425,GK,47,Good
131034,158710,V. Kristiansen,2425,FB,67,Very Good
131035,303467,A. Fatawu,2425,Winger,36,Okay
131036,340573,B. El Khannouss,2425,CM,61,Very Good
131037,879,S. Mavididi,2425,CAM,55,Good
131038,1098,P. Daka,2425,ST,31,Okay
131039,18805,A. Doucouré,2425,CM,61,Very Good
131040,295,A. Lallana,2425,CM,45,Good
131041,2056,Pablo Sarabia,2425,ST,64,Very Good
131042,18772,J. Evans,2425,CB,56,Good
131043,18932,F. Forster,2425,GK,39,Okay
131044,19147,C. Dawson,2425,CB,61,Very Good
131045,645,R. Sterling,2425,Winger,36,Okay
131046,2678,Diogo Jota,2425,ST,71,Excellent
131047,18819,M. Antonio,2425,ST,38,Okay
131048,19558,Sam Morsy,2425,CDM,65,Very Good
131049,21998,A. Disasi,2425,CB,55,Good
131050,51617,D. Núñez,2425,ST,65,Very Good
131051,49,T. Partey,2425,CM,65,Very Good
131052,283,T. Alexander-Arnold,2425,FB,78,Excellent
131053,909,M. Rashford,2425,CAM,53,Good
131054,925,Gonçalo Guedes,2425,ST,58,Very Good
131055,930,Carlos Soler,2425,CM,48,Good
131056,1166,T. Werner,2425,Winger,44,Okay
131057,1231,V. Coufal,2425,FB,59,Very Good
131058,2489,L. Díaz,2425,ST,85,World Class
131059,26232,M. Flekken,2425,GK,,
131060,158698,J. Quansah,2425,CB,56,Good
131061,161671,I. Zabarnyi,2425,CB,66,Very Good
131062,186,Son Heung-Min,2425,Winger,81,Exceptional
131063,2999,J. Bednarek,2425,CB,68,Excellent
131064,380690,M. Moore,2425,Winger,27,Poor
131065,174,C. Eriksen,2425,CDM,55,Good
131066,583,João Félix,2425,ST,40,Okay
131067,629,K. De Bruyne,2425,CM,77,Excellent
131068,15884,J. Lindstrøm,2425,CM,53,Good
131069,18788,J. Vardy,2425,ST,76,Excellent
131070,46731,P. Estupiñán,2425,FB,65,Very Good
131071,199837,K. Sulemana,2425,ST,38,Okay
131072,361497,D. Huijsen,2425,CB,70,Excellent
131073,247,C. Gakpo,2425,Winger,80,Exceptional
131074,2289,Jorginho,2425,CM,47,Good
131075,18806,W. Hughes,2425,CDM,,
131076,19484,A. Armstrong,2425,ST,50,Good
131077,196298,R. Sosa,2425,Winger,31,Okay
131078,328089,A. Gray,2425,CB,56,Good
131079,130,Nélson Semedo,2425,Winger,,
131080,526,A. Onana,2425,GK,,
131081,617,Ederson,2425,GK,,
131082,633,İ. Gündoğan,2425,CDM,67,Very Good
131083,746,Marco Asensio,2425,Winger,53,Good
131084,1361,F. Kadıoğlu,2425,FB,54,Good
131085,2869,E. Álvarez,2425,CDM,,
131086,13489,J. Durán,2425,ST,66,Very Good
131087,15812,P. Onuachu,2425,ST,57,Good
131088,18786,W. Ndidi,2425,CDM,,
131089,18947,M. Lemina,2425,CDM,68,Excellent
131090,47499,E. Ünal,2425,ST,48,Good
131091,50132,A. Bayındır,2425,GK,,
131092,141901,Jota Silva,2425,Winger,53,Good
131093,616,A. Murić,2425,GK,,
131094,21090,Diego Carlos,2425,CB,,
131095,557,O. Vlachodimos,2324,GK,31,Okay
131096,627,K. Walker,2324,FB,63,Very Good
131097,889,V. Lindelöf,2324,CB,55,Good
131098,1161,E. Smith Rowe,2324,CM,40,Okay
131099,1165,Matheus Cunha,2324,ST,85,World Class
131100,1455,A. Iwobi,2324,CAM,55,Good
131101,1468,E. Nketiah,2324,ST,65,Very Good
131102,19192,J. Ramsey,2324,Winger,47,Good
131103,138908,E. Anderson,2324,CM,53,Good
131104,153430,A. Elanga,2324,Winger,76,Excellent
131105,284324,A. Garnacho,2324,ST,71,Excellent
131106,284797,D. Ouattara,2324,FB,65,Very Good
131107,315237,W. Osula,2324,ST,21,Poor
131108,641,O. Zinchenko,2324,FB,68,Excellent
131109,1427,A. Sambi Lokonga,2324,CDM,65,Very Good
131110,2937,D. Rice,2324,CM,82,Exceptional
131111,10329,João Pedro,2324,ST,77,Excellent
131112,19465,David Raya,2324,GK,75,Excellent
131113,19586,E. Eze,2324,CM,84,Exceptional
131114,19959,B. White,2324,FB,77,Excellent
131115,21138,R. Aït-Nouri,2324,Winger,60,Very Good
131116,22090,W. Saliba,2324,CB,63,Very Good
131117,22224,Gabriel Magalhães,2324,CB,67,Very Good
131118,37127,M. Ødegaard,2324,CAM,85,World Class
131119,61431,J. Kiwior,2324,FB,65,Very Good
131120,280,Alisson Becker,2324,GK,,
131121,284,J. Gomez,2324,FB,63,Very Good
131122,289,A. Robertson,2324,FB,70,Excellent
